citing_id,cited_id
145926,112845
145926,112566
145926,117897
145926,118298
145926,111169
145926,107359
101741,100708
101741,101097
118298,107685
118298,111877
118298,111750
118298,111625
118298,118026
118298,1087895
118298,110875
118298,112710
118298,101031
118298,112298
118298,106545
118298,112052
118298,112566
118298,111552
118298,117958
118298,112845
118298,112848
118298,111186
118298,118106
118298,112603
118298,117980
118298,107359
118298,112868
118298,112485
118298,111095
118298,112505
110997,110467
110997,110730
110997,110484
110997,110233
110997,110695
110997,110112
110997,110883
110997,110154
110997,109386
110997,109857
110997,110178
110997,110546
110997,85715
110997,110550
110997,91705
110997,110460
110997,110442
110997,110582
110997,110328
110997,110335
108375,104709
108375,106285
108375,92059
108375,105511
108375,90667
108375,107564
108375,103794
108375,98094
108375,107486
108375,96819
108375,91573
108375,106170
108375,104272
108375,107729
108375,106845
108375,103012
108375,103531
108375,107898
108375,107262
109386,108990
110787,110699
110787,110101
110787,110749
110787,98854
110787,109897
110787,110265
110787,103369
110787,110293
110787,93280
118247,112199
142875,118274
142875,136995
142875,112296
142875,121164
142875,118188
142875,118381
142875,121165
142875,112435
2657927,145815
2657927,142875
2657927,145693
2657927,112435
2657927,2462772
2657927,1991818
2657927,1732
2657927,1087955
2657927,2144
2657927,142883
2657927,147954
2657927,145907
2657927,112379
2657927,137725
112435,110876
112435,111043
112435,110155
112435,111838
112435,110305
112435,109806
112435,104952
109445,109067
109478,109445
109478,109193
109478,109067
109478,109134
109478,109436
109917,109193
109917,85797
109917,91705
109917,109812
109917,109818
820904,145643
820904,111758
820904,109871
820904,107969
820904,112199
820904,117845
820904,85451
820904,109269
820904,110990
820904,112357
820904,112104
820904,799977
820904,118247
111514,111170
111514,111169
111514,109506
111514,110797
111514,110933
111514,107359
111514,102372
111514,111206
111514,106598
111514,111356
111206,109506
111206,102372
111206,109682
111206,106598
111206,110797
111206,111057
111206,110138
122258,102407
122258,117934
122258,111017
122258,111662
122258,1087667
122258,111552
122258,111303
122258,118356
122258,118230
122258,118359
122258,112601
122258,145122
122258,110382
122258,110828
122258,111228
117893,112773
117893,109535
117893,112845
117893,112400
117893,109717
117893,111000
117893,111514
117893,112930
117893,112808
117893,111017
117893,109611
117893,111921
117893,112883
117893,109622
117893,110138
117893,112573
117893,111170
117893,112457
117893,112205
117893,108111
117893,112210
117893,112206
117893,112728
117893,112847
117893,110692
117893,106598
117893,111719
117893,104681
117893,111726
117893,111727
117893,111728
117893,110067
112076,111495
112076,104695
112076,108608
112076,110658
112076,106440
112076,111819
112076,103012
112076,109403
112076,110373
145924,112928
145924,121154
145924,799989
145924,136998
145924,98854
145924,111017
145924,118359
145924,799979
145924,118356
145924,1087670
145924,131159
145924,118296
145924,122265
145924,145759
109097,108608
109097,108606
109097,108568
109097,107014
109097,107439
109097,108100
109097,106290
109097,108341
109097,108858
109097,104894
109097,104135
109097,104521
109097,108111
109097,108497
109097,92392
108153,103962
108153,88116
108153,108115
108153,104545
108153,91234
108153,103531
108153,93322
108153,106127
108153,107182
108153,89266
108153,106170
108153,104135
108153,89309
108153,107748
108153,107256
108153,105221
108153,90897
108153,105766
108153,103213
108153,106845
108153,105312
108153,107411
108153,91064
108153,104906
108153,96205
112646,110594
112646,101894
112646,112459
112646,111869
112646,110223
112646,96276
112646,101887
112646,111000
112646,103962
112646,109935
112646,92834
112646,109731
112646,111014
112646,109532
112646,110890
112646,111660
112646,112173
112646,112605
112646,112432
112646,110641
112646,110264
112646,108605
112646,111934
112646,109635
112646,112324
112646,112326
112646,110795
112646,109647
112646,109137
112646,106451
112646,105659
112646,100567
112646,97242
112646,112220
112646,109535
112646,109922
112646,112485
112646,110313
112646,111725
112646,104681
112646,111863
112646,112573
112646,111871
1732,145923
1732,145816
1732,142875
1732,111397
1732,145693
1732,112435
1732,110138
1732,111043
1732,145861
1732,145743
1732,117985
1732,118381
1732,145907
1732,104952
1732,137725
111302,103050
111302,103694
111302,110256
111302,111012
111302,105382
111302,106545
111302,106546
111302,108606
111302,108341
111302,111169
111302,111170
111302,108100
111302,110666
111302,1236300
111302,107730
111302,106660
111302,110941
111302,104894
111302,109310
111880,111625
111880,109207
111880,109475
111880,111020
111880,106546
111880,106548
111880,104374
111880,108985
111880,111302
111880,109537
111880,110666
111880,111356
111880,110589
111880,109310
2679204,137749
2679204,97242
2679204,109731
2679204,112326
2679204,105659
2679204,108605
2679204,112325
2679204,121158
2679204,145870
2679204,118479
2679204,109532
2679204,111725
2679204,145780
2679204,111871
121158,112646
121158,110223
121158,111000
121158,111002
121158,109731
121158,110641
121158,110259
121158,105659
121158,108605
121158,111934
121158,107715
121158,112325
121158,112326
121158,110795
121158,106451
121158,112142
121158,97242
121158,109532
121158,109535
121158,111725
121158,109935
121158,111863
121158,111869
621045,112640
621045,148483
621045,111880
621045,111170
621045,145759
621045,109717
621045,110692
621045,134737
621045,111727
621045,145663
625711,112640
625711,111235
625711,111880
625711,122258
625711,148483
625711,111727
625711,127915
625711,106545
625711,106546
625711,106548
625711,117944
625711,112316
625711,112573
625711,111170
625711,111302
625711,1236300
625711,118478
625711,145873
625711,118357
625711,1754
625711,110692
625711,106598
625711,799988
625711,118015
625711,109717
112640,111880
112640,110093
112640,103950
112640,111235
112640,109716
112640,109717
112640,111727
112640,111302
112640,112206
112640,111020
112640,106546
112640,106548
112640,90041
112640,112316
112640,112573
112640,109761
112640,111170
112640,108578
112640,110662
112640,110666
112640,111308
112640,112205
112640,91598
112640,112207
112640,109520
112640,107875
112640,110692
112640,108263
112640,111471
112640,111728
112640,105074
112640,111356
112640,109439
112074,109825
112074,110914
112074,110256
112074,110372
112074,103597
112074,106544
112074,106545
112074,111164
112074,111169
112074,111170
112074,110667
112074,1236300
112074,111957
112074,111012
112074,111504
112074,111099
112074,109309
145786,145633
145786,112898
145786,134724
145786,109191
145786,130152
145786,112489
145786,112074
145786,137735
145786,111986
145786,111095
145786,118328
145786,109309
109309,103050
109309,103694
109309,107014
109309,102189
109309,106545
109309,106548
109309,1236300
109309,108111
109309,104521
109309,106598
109309,109265
205788,145796
205788,110473
205788,137739
205788,118381
205788,111253
205788,110361
205788,110895
205788,118044
205788,136995
205788,145841
205788,145708
205788,145843
205788,118073
205788,148795
205788,118343
205788,107978
205788,112173
205788,104681
205788,147954
205788,118133
205788,145910
205788,145784
107715,89858
107715,93322
107715,107260
107715,101031
107715,103597
107715,106548
107715,105659
107715,107084
107715,107488
107715,106850
107715,104681
107715,104943
111828,111011
111828,109478
111828,109134
111828,111439
111828,110962
111828,109206
111828,110295
111828,110328
111828,109436
104695,103012
104695,103311
109295,100136
109300,108421
109300,104385
109300,93280
93322,89858
93322,90897
93322,89266
93322,90039
93322,91064
93322,90041
93322,90042
93322,89309
111504,109314
111504,105221
111504,110470
111504,111370
111504,109207
111504,109838
111504,109101
111504,111122
111504,96276
111504,109870
111504,106008
111504,110020
111504,110749
111504,110373
111504,105766
111504,109097
111504,110506
111504,110126
111504,109871
111504,106545
111504,110647
111504,109236
111504,105018
111504,108606
111504,109510
111504,104385
111504,102662
111504,108100
111504,109382
111504,110113
111504,109908
111504,110881
111504,104695
111504,109136
111504,89446
111504,104786
111504,110548
111504,110549
111504,104790
111504,110917
111504,110369
111504,110694
111504,111465
111504,109677
111504,109300
111504,108281
111504,110873
111504,106366
107969,103944
107969,105132
107969,107553
107969,104374
107969,105018
107969,94653
107969,100926
107969,90311
107969,104906
107969,85451
107969,102605
107969,104272
107969,107730
107969,106366
111617,110599
111617,111500
111617,110509
111617,109462
111617,109831
111617,110765
111617,110382
111617,106544
111617,109621
111617,109881
111617,104373
111617,107841
111617,111304
111617,107731
111617,110056
111617,91122
111617,109301
111617,110587
620671,118026
620671,111779
620671,149702
620671,111535
620671,106545
620671,109757
620671,107488
620671,145880
620671,107486
620671,112352
620671,112489
620671,111986
620671,109693
109693,109587
109693,109682
109693,109624
109693,109659
109693,107486
109693,107359
109693,107488
109693,109539
109693,104943
109491,109221
109491,109289
109491,109101
109491,106862
109491,107252
109491,107038
134724,89858
134724,112643
134724,107014
134724,112146
134724,107684
134724,112678
134724,110087
134724,110254
134724,111928
134724,111424
134724,111681
134724,111938
134724,121165
134724,118361
134724,112488
134724,111613
134724,110324
134724,112489
111012,103050
111012,109717
111012,105382
111012,103597
111012,106546
111012,106548
111012,1236300
111012,110941
111012,110692
111012,109309
872995,112640
872995,117893
872995,98441
872995,122256
872995,109717
872995,112773
872995,112808
872995,118058
872995,118202
872995,118205
872995,118206
872995,134724
872995,134737
872995,118486
872995,112728
872995,109540
872995,112573
872995,111726
872995,111727
872995,145648
872995,105074
872995,118015
872995,109439
111539,110080
111539,1236300
111539,111170
122242,118284
122242,104462
122242,111379
122242,103770
112903,112161
112903,111938
112903,111933
112903,111285
112903,103012
145636,112911
145636,111043
145636,136988
145636,142881
145636,118181
145636,142889
145636,1087667
145636,118082
145636,111188
145636,110943
145636,118244
145636,118245
145636,117873
145636,108786
145636,109299
145636,112376
145636,112252
2670966,118400
2670966,145799
2670966,122256
2670966,118037
2670966,112324
2670966,110831
2670966,111772
2670966,148484
2670966,112417
2670966,142889
2670966,145837
2670966,131145
2670966,110136
2670966,112708
2670966,118177
2670966,110794
2670966,118234
2670966,145758
2670966,110175
2670966,112869
2670966,145907
2670966,219509
2670966,110460
111622,111364
111622,111112
111622,103050
111622,110987
111622,110474
111622,111288
111622,111546
111622,109757
111622,110475
111622,1236300
111622,109624
111622,111193
111622,110300
111622,107486
111622,107252
111622,111355
112643,110594
112643,101894
112643,109580
112643,109570
112643,103962
112643,106022
112643,110119
112643,111657
112643,111662
112643,109615
112643,110641
112643,107187
112643,109622
112643,89656
112643,111166
112643,111690
112643,109133
112643,108111
112643,111194
112643,2620710
112643,111717
112643,111725
112643,112258
112643,109201
112643,109716
112643,112277
112643,109721
112643,110959
112643,112296
112643,108713
112643,112301
112643,110259
112643,111797
112643,107978
112643,112325
112643,110795
112643,111308
112643,111827
112643,105766
112643,104681
112643,107901
112643,110325
112643,111863
112643,111869
112643,112383
112643,109835
112643,111885
112643,102189
112643,112400
112643,110361
112643,109344
112643,96033
112643,108838
112643,109532
112643,110478
112643,106285
112643,112432
112643,111921
112643,111933
112643,109536
112643,109895
112643,111946
112643,111948
112643,111949
112643,110420
112643,111957
112643,112471
112643,112472
112643,112484
112643,112485
112643,109935
112643,110968
112643,103292
112643,110984
112643,109450
112643,111506
112643,111008
112643,112040
112643,111017
112643,111019
112643,111546
112643,109499
112643,108990
112643,111552
112643,111555
112643,108485
112643,109514
112643,112593
112643,112085
112643,94174
112643,109535
112643,112608
112643,110563
112643,110063
112643,111094
112643,111103
112827,109454
112827,111121
112827,110883
112827,112174
112827,112565
112827,112694
112827,110159
112827,109419
110873,109838
110873,103311
110873,110373
98232,2620807
98232,85131
98232,97966
98232,90287
98232,85534
110873,109405
110873,103481
110873,110416
110873,109908
110873,109918
110873,109677
110873,104695
109405,109067
109405,103833
109405,109216
109405,103481
109405,85330
109405,106837
109405,108263
145681,112296
145681,108786
145681,1087667
145681,145687
145681,110424
112252,111747
112252,109573
112252,109574
112252,109834
112252,110978
112252,109967
112252,112145
112252,109725
112252,103877
112252,109091
112252,108786
112252,109469
112252,112176
112252,110899
112252,111290
112252,111413
112252,108284
112252,109513
112252,110676
112252,109299
112252,110424
112252,109404
112252,111712
112252,109665
112252,109666
112252,111846
112252,110825
112252,111211
112252,111222
112252,109934
112252,110067
112252,110966
112252,111188
110032,107014
110032,103050
110032,103694
110032,107685
110032,105382
110032,106545
110032,109643
110032,104521
110032,1236300
110032,109819
107014,104709
107014,104455
107014,106761
107014,103694
107014,106641
107014,105746
107014,106282
107014,106285
107014,94648
107014,103355
107014,106545
107014,102728
107014,104521
107014,105303
107014,102879
107014,100708
107014,106862
107014,106864
107014,106451
107014,96885
107014,101887
145641,89858
145641,112146
145641,118036
145641,136990
145641,107684
145641,112678
145641,118443
145641,110254
145641,107252
145641,111938
145641,134724
145641,118380
145641,111214
145641,110324
145641,111613
145885,117897
145885,111504
145885,121155
145885,118298
145885,145703
145885,112848
145885,111065
145885,117884
110377,110336
110377,109312
110377,110128
110377,107729
110377,110045
110377,109311
109455,108961
109455,109067
109455,105222
109455,109254
109455,107748
109455,105018
118054,112258
118054,109718
118054,109574
118054,110599
118054,111880
118054,110943
118054,108375
118054,110737
118054,110098
118054,109462
118054,111258
118054,109469
118054,109728
118054,110768
118054,109475
118054,110116
118054,105382
118054,109097
118054,110506
118054,106546
118054,112693
118054,117944
118054,112699
118054,112316
118054,112573
118054,111904
118054,117957
118054,111302
118054,109128
118054,109643
118054,117965
118054,108751
118054,107731
118054,1087956
118054,109710
118054,108281
118054,112348
118054,110941
118054,112747
118054,110829
118054,117873
118054,109301
118054,111913
118054,112888
118054,109561
118054,117882
118054,110075
118054,110333
112299,111503
112299,111123
112299,109723
112299,111784
112299,110322
112299,111918
112299,96819
112299,108990
112299,112196
112299,111949
112299,109520
112299,110929
112299,111955
112299,111060
112299,112225
112299,110248
112299,111730
112299,111094
112299,111742
112299,111743
2358,111749
2358,111495
2358,112137
2358,112778
2358,118157
2358,111123
2358,118430
2358,110889
2358,112299
2358,145850
2358,110929
2358,111955
2358,112225
2358,108263
2358,118512
2358,118397
111123,110929
111123,109876
111123,109246
111712,109834
111712,109404
111712,104034
111712,109299
111712,108284
111712,109565
100233,94631
100233,98542
100233,100181
100233,96276
100233,88661
100233,91704
100233,96885
109299,103944
109299,108961
109299,104272
109299,103518
109299,108786
109299,108284
137726,112930
137726,110759
137726,118091
137726,112479
137726,112115
105285,89446
105285,102224
111216,110477
111216,102167
111216,110369
111216,110257
111216,105285
111216,109647
111216,106576
111216,109528
111216,109929
111216,110827
118239,112163
118239,118148
118239,112143
118239,112403
118239,96276
118239,110997
118239,110362
118239,112123
118239,110369
118239,110811
118239,110299
118239,111912
118239,112703
118239,111723
118239,94648
118239,111605
118239,105285
118239,110664
118239,109631
118239,110156
118239,106576
118239,110161
118239,112339
118239,110292
118239,111958
118239,109528
118239,111887
118239,111196
118239,111839
118239,112787
118239,109923
118239,109924
118239,117861
118239,117841
118239,110783
118239,100079
118239,111216
118239,112883
118239,106440
118239,112373
118239,111227
112797,111376
112797,112403
112797,112163
112797,108713
112797,108714
112797,109878
112797,108985
112797,112458
112797,111191
112797,91256
112797,111103
102224,98854
102224,91704
102224,100934
102224,1528394
102224,85131
102224,91358
102224,92392
102224,100079
102224,102167
102224,96033
102224,100136
102224,100181
102224,100694
102224,89446
102224,99713
102224,101773
102224,95118
102224,94828
102224,94631
102224,92076
102224,100287
102224,88661
102224,101887
145661,118497
145661,118481
145661,122259
110828,110087
110828,110109
110828,107684
110828,102189
110828,110382
110828,106544
110828,109492
110828,107359
109286,1859075
109286,108375
109286,106845
109286,104695
2655590,145926
2655590,112826
2655590,112866
2655590,117837
2655590,118224
2655590,110289
2655590,111829
2655590,145752
2655590,118106
2655590,110175
2655590,145638
2655590,109806
111625,107014
111625,103481
111625,110875
111625,111471
111625,107684
111625,101031
111625,111020
111625,111535
111625,106545
111625,111157
111625,109757
111625,111170
111625,85827
111625,111172
111625,102605
111625,110933
111625,110649
111625,107359
111625,109292
111625,111549
111625,110832
111625,91122
111625,111094
111625,104442
118073,118026
118073,118044
118073,112173
118073,117954
118073,1087959
118073,109532
118073,112352
118073,111713
118073,104681
118073,112620
118073,111103
118332,112390
118332,112775
118332,111880
118332,111504
118332,117905
118332,112157
118332,111012
118332,105382
118332,110941
118332,106545
118332,106546
118332,112316
118332,111169
118332,111170
118332,112325
118332,111302
118332,118071
118332,112845
118332,112206
118332,112478
118332,107359
118332,106598
118332,109534
118332,109309
118332,111728
118332,111603
118332,118135
118332,110589
145763,145664
145763,118158
145763,110753
145763,142884
145763,112825
145763,110662
145763,118482
145763,118483
145763,145635
145763,145647
145763,799986
145763,112254
145722,145730
145722,105573
145722,109009
145722,118482
145722,1087956
145722,112693
145722,112888
145722,109561
145722,112254
111600,110979
111600,111020
111600,104716
111600,110096
111600,111257
111600,109311
111600,111146
111600,107564
111600,108845
111600,109751
111600,111423
111600,110534
111600,102605
111600,110926
111600,107729
111600,100567
111600,110045
111600,110559
111600,109537
111600,111204
111600,107473
111600,111477
111600,110890
111600,110719
100567,99745
100567,98094
100567,99506
100567,91573
111491,109570
111491,109573
111491,110599
111491,104200
111491,111116
111491,109462
111491,109721
111491,110170
111491,110370
111491,89656
111491,111221
111491,104786
111491,109530
111491,110056
111491,110332
111491,110034
111491,110715
111491,106366
118475,117894
118475,109704
118475,118415
118475,117907
118475,110873
118475,111513
118475,110255
118475,111091
118475,110775
118475,112584
118475,112212
118475,110553
118475,117892
118475,109299
821432,145671
821432,145709
821432,112022
821432,145837
821432,142888
821432,109481
821432,109267
821432,2621017
821432,111719
821432,219509
821432,118142
145667,122242
145667,104462
145667,111379
145667,142900
145667,103770
103770,103518
110236,109699
110236,109199
110236,107411
110236,109594
110236,109476
110236,110033
110236,109877
110236,109881
110236,106170
110236,108608
110236,108609
110236,109520
110236,104906
110236,109387
110236,110156
110236,109776
110236,109009
110236,110162
110236,109267
110236,108375
110236,110169
110236,109402
110236,109815
110236,103531
110236,109299
110236,109303
110236,108153
112224,112065
112224,110950
112224,109898
112224,109431
112224,109207
112224,110712
112224,111410
112224,110709
112224,109241
112224,109592
112224,109402
109431,109241
109431,109242
109431,109402
109431,109293
111372,110657
111372,111241
111372,110231
111372,109855
111372,109476
111372,109510
111372,110129
111372,106290
111372,108341
111372,108606
111372,108608
111372,108609
111372,108100
111372,109382
111372,109127
111372,109651
111372,110166
111372,110936
111372,110116
111372,109402
111372,109136
111372,104786
111372,109815
111372,108281
112680,111634
112680,111772
112680,112434
112680,112204
112680,111562
112680,112460
112680,112617
112680,111984
112617,112562
112617,112434
112617,112575
112617,110077
118468,108800
118468,111105
118468,118277
118468,110377
118468,118405
118468,107729
118468,118066
118468,118036
118468,111959
118468,118391
118468,108606
118468,109311
623242,118030
623242,145777
623242,118289
623242,131161
623242,111262
623242,112671
623242,111143
623242,110763
623242,98094
623242,91573
623242,104504
623242,111263
623242,107465
623242,111953
623242,109522
623242,108377
623242,110959
623242,111611
623242,145918
131161,110464
131161,111423
131161,110763
131161,104769
131161,106641
131161,107564
131161,118289
131161,109714
131161,110235
131161,104605
131161,111262
131161,118443
131161,108845
131161,111953
131161,104504
131161,111263
131161,110976
131161,107465
131161,107979
131161,111823
131161,107473
131161,108375
131161,112475
131161,112608
131161,111719
131161,112671
131161,109932
131161,110959
131161,111611
131161,117905
131161,110719
142884,118115
142884,110662
142884,118359
142884,127903
136988,112911
136988,118441
136988,110775
136988,111712
136988,118244
136988,118245
136988,107252
136988,111223
127915,111169
127915,110693
127915,111170
127915,118205
145656,112256
145656,104034
145656,112931
145656,118150
145656,134726
145656,97899
145656,117902
145656,112374
145656,1087963
145656,145693
145656,134751
103962,103301
103962,101894
103962,103563
103962,103442
103962,103213
103962,89266
103962,86188
103962,91064
103962,103740
103962,103870
103962,94174
103962,90336
103962,103012
103962,88308
103962,103531
103962,103292
103962,100181
111904,109696
111904,111254
111904,109097
111904,109768
111904,111827
111904,107480
111904,109718
111904,110075
111904,111626
109701,103701
109701,108597
109701,108598
109701,108605
109701,109270
109701,109532
109701,109533
111194,109200
111194,109895
111194,110473
111194,109546
111194,107980
111194,103962
111194,107978
146790,112897
146790,110594
146790,112646
146790,112142
146790,110223
146790,111891
146790,145817
146790,111000
146790,127897
146790,127898
146790,109935
146790,109731
146790,112326
146790,112173
146790,110641
146790,105659
146790,108605
146790,112325
146790,121158
146790,110795
146790,112719
146790,121169
146790,106451
146790,97242
146790,109532
146790,111725
146790,145780
146790,111863
146790,109561
146790,137749
112240,110145
112240,111879
112240,107663
112240,108751
112240,109514
112240,108115
112240,111255
112240,103933
112240,107082
112240,97374
112889,112107
112889,111510
112889,110699
112889,110358
112889,112536
112889,109606
112889,107451
112889,109380
112889,111686
112889,110919
112889,112458
112889,109665
112889,112490
112889,110443
112889,112884
118096,112534
118096,110599
118096,109578
118096,112784
118096,102804
118096,109462
118096,111258
118096,111789
118096,2462772
118096,103770
118096,111200
118096,112490
118096,112747
118096,110831
118096,118001
118096,109301
111415,110977
111415,111372
111415,107411
111415,107685
111415,111237
111415,110753
111415,108578
111415,109476
111415,110885
111415,1236300
111415,109704
111415,110261
111415,109635
111415,106170
111415,109877
111415,100929
111415,109254
111415,110159
111415,109561
111415,110553
111415,109861
111415,110185
111415,110956
111415,110766
111415,110322
111415,109509
111415,110076
127919,108800
127919,112579
127919,107729
127919,110760
127919,110890
127919,111148
127919,112239
127919,110096
127919,109304
127919,106515
127919,107252
127919,111382
127919,112631
127919,110264
127919,110235
127919,112095
110979,107564
110979,109579
110979,110351
110979,110096
110979,109714
110979,110882
110979,110235
110979,110119
110979,110377
110979,110890
110979,110901
110979,109751
110979,110264
110979,104769
110979,110534
110979,107465
110979,110926
110979,107473
110979,104504
110979,108377
110979,107729
110979,110719
110979,109311
112126,111403
112126,112051
112126,111296
112126,109761
112126,110810
112390,111112
112390,110475
112390,108302
112390,110109
112390,106545
112390,111657
112390,111019
112390,110641
112390,111797
112390,111418
112390,112325
112390,112206
112390,112085
112390,109532
112390,109533
112390,109534
112390,109535
112390,109536
112390,107875
112390,112100
112390,109935
112390,112122
112390,111356
112390,111869
112390,111871
118274,109698
118274,112269
118274,111250
118274,107685
118274,112042
118274,118188
118274,111664
118274,111425
118274,112593
118274,117958
118274,108111
118274,109265
118274,112466
118274,111713
118274,118243
118274,112868
118274,112485
118274,1087954
118274,117881
118274,97023
121164,118274
121164,112643
121164,101894
121164,109698
121164,107685
121164,118188
121164,89266
121164,118044
121164,118073
121164,112833
121164,117958
121164,111949
121164,108111
121164,109265
121164,1087959
121164,111194
121164,118373
121164,111713
121164,112485
121164,112593
121164,104681
121164,118381
121164,118133
121164,97023
111713,109698
111713,111250
111713,105751
111713,103855
111713,110138
111713,109510
111713,108111
111713,109265
111713,110676
111713,109533
111713,104681
111713,110067
145714,112128
145714,145664
145714,118230
145714,122253
145714,112901
145714,109761
145714,145677
145714,134738
145714,131156
145714,2620886
145714,145751
145714,110810
145714,145119
145714,117882
145714,112126
112128,111710
118436,112128
121165,118274
121165,112269
121165,112400
121165,111250
121165,111000
121165,118298
121165,107685
121165,117927
121165,112296
121165,109698
121165,118188
121165,109622
121165,107965
121165,107715
121165,117958
121165,110795
121165,111949
121165,112206
121165,109265
121165,112084
121165,111558
121165,109532
121165,109533
121165,109536
121165,112485
121165,118381
121165,108605
121165,111863
121165,111869
121165,97023
2649290,112076
2649290,112559
2649290,1087952
2649290,145714
2649290,111414
136996,109701
136996,112390
136996,122251
136996,108302
136996,111250
136996,107715
136996,107685
136996,111785
136996,111019
136996,118188
136996,112477
136996,118460
136996,118205
136996,121156
136996,121165
136996,112206
136996,117841
136996,109533
136996,107875
136996,110692
136996,112485
136996,112872
136996,110313
136996,118381
136996,2528498
136996,118131
136996,118135
136996,111356
118362,117891
118362,118284
118362,112163
118362,112561
118362,112565
118362,117943
118362,109499
118362,111308
118362,111698
118362,117856
118362,104034
118362,110441
118362,112466
118362,111221
118362,118089
117863,112513
117863,106883
117863,111622
117863,112385
117863,103050
117863,110987
117863,109336
117863,111262
117863,110117
117863,111796
117863,111288
117863,110475
117863,1087948
117863,112206
117863,111193
117863,109221
117863,112100
117863,112877
117863,112622
117863,110065
117863,107252
117863,111614
110185,106984
110185,109907
110185,103770
118358,112161
118358,104786
145841,145761
145841,136995
145841,145708
145841,117994
145841,137739
145841,137740
145841,145843
145841,118380
145841,110938
145841,112605
902264,145633
902264,118298
902264,149285
902264,146982
902264,112566
902264,118487
902264,136986
820903,118149
820903,103950
820903,110763
820903,112848
820903,109653
820903,118106
820903,110693
820903,145896
820903,111353
110764,100233
110764,109967
110764,90897
110764,103962
110764,106142
110764,107717
110764,106658
110764,109861
110764,104545
110764,110055
110764,103531
110764,108530
110764,108153
110764,110589
118403,117895
118403,112162
118403,109861
118403,110764
118403,110766
118403,110768
118403,112610
118403,112116
118403,110589
147531,145794
147531,111500
147531,127913
147531,112174
147531,145841
147531,145715
147531,110932
147531,134749
147531,112618
147531,111220
147531,112636
147531,110974
145646,109572
145646,118103
145646,106515
145646,111173
145646,131146
145646,112209
145646,111204
145646,100711
145646,118380
145646,106107
145646,109816
145646,106641
145646,111259
145646,104605
145646,111262
145646,111265
145646,111779
145646,118443
145646,117936
145646,99506
145646,106170
145646,118466
145646,107729
145646,111834
145646,110317
145646,109304
145646,104709
145646,112416
145646,106285
145646,98094
145646,109874
145646,109881
145646,112454
145646,121167
145646,121169
145646,108375
145646,108377
145646,108898
145646,109925
145646,117905
145646,110959
145646,110464
145646,110235
145646,127919
145646,91573
145646,107979
145646,111057
145646,118235
145646,109539
145646,109540
145646,109905
145814,109186
145814,118277
145814,104716
145814,112067
145814,118036
145814,110235
145814,2620702
145814,137733
145814,110127
145814,117936
145814,91573
145814,104504
145814,85827
145814,118250
145814,106515
145814,106107
111382,110979
111382,110235
111382,109541
111382,110890
111382,110096
111382,107729
111382,107252
111382,111204
111382,111294
111382,109311
117937,111361
117937,117892
117937,111623
117937,106085
117937,111920
117937,112212
117937,111221
117937,111513
117937,112564
117937,110873
117937,112261
118326,111280
118326,110377
118326,110890
118326,110128
118326,112579
118326,107729
118326,112239
118326,112631
118326,109311
145897,111170
145897,111012
145897,1087958
145897,145734
145897,131143
145897,145770
145897,111373
145897,145839
145897,118038
145897,130159
145897,134748
111724,103050
111724,109717
111724,111262
111724,107564
111724,106285
111724,110256
111724,106545
111724,110138
111724,110143
111724,111169
111724,111170
111724,111302
111724,1236300
111724,108111
111724,109540
111724,111546
111724,107359
111724,108898
111724,110326
111724,109310
122243,111170
122243,118509
122243,112485
122243,112524
122243,145122
122243,121165
122243,118135
122243,118492
109816,109200
109816,106515
109816,99506
109816,108375
109816,108898
109816,109539
109816,109540
109816,109546
109816,109304
109816,107260
110096,109186
110096,99506
110096,104716
110096,106641
110096,106515
110096,109866
110096,106285
110096,109874
110096,109876
110096,109751
110096,104504
110096,107729
110096,107465
110096,107473
110096,107730
110096,100567
110096,110045
110096,109541
110096,109905
110096,109587
110096,107252
110096,109302
110096,109304
110096,109311
110230,109186
110230,110096
110230,106515
110230,98094
110230,99506
110230,107486
110230,107730
110230,107488
110230,109540
110230,109304
110230,109693
112912,112044
112912,111249
112912,110425
112912,109466
112912,111441
112912,112418
112912,112719
112912,110033
112912,112857
112912,112730
112912,109403
112912,109540
112912,112209
112912,109301
2654277,111170
2654277,111724
2654277,145122
2654277,145853
2654277,1723
2670965,118278
2670965,110474
2670965,127898
2670965,107038
2670965,145700
2670965,112646
2670965,118438
2670965,111662
2670965,110426
2670965,134748
2670965,145122
2670965,118374
2670965,145897
2670965,145770
2670965,799980
2670965,107252
625833,122243
625833,109590
625833,110473
625833,134725
625833,110372
625833,112807
625833,106546
625833,111539
625833,1723
625833,111552
625833,111169
625833,111170
625833,111302
625833,145700
625833,107486
625833,145633
625833,145122
625833,109540
625833,111724
625833,111598
625833,130159
625833,111603
625833,799988
625833,118397
109648,108800
109648,106548
109648,109623
106548,103950
106548,104709
106548,91704
106548,1528394
106548,93112
106548,103012
106548,105074
106548,98441
106548,103050
106548,85668
106548,91064
106548,102604
106548,88804
106548,105746
106548,100122
106548,105608
106548,103833
106548,90040
106548,90041
106548,90042
106548,91598
106548,102879
106548,102372
112792,109579
112792,112308
112792,109298
2680590,112768
2680590,112644
2680590,110985
2680590,112139
2680590,111756
2680590,118148
2680590,117916
2680590,145822
2680590,112173
2680590,118318
2680590,112305
2680590,110771
2680590,105018
2680590,100926
2680590,148799
2680590,112472
2680590,118238
2680590,118115
2680590,110564
2680590,93290
2680590,112625
2680590,219509
106862,104709
106862,104455
106862,102601
